state,dates,cum_positive_cases,daily_tests,cum_tests,test_per_million,daily_tests_per_million,population,Male literacy rate %,Female literacy rate %,Average literacy rate %,area,GDP,per capita in,Female to Male ratio,Hindu,Muslim,Christian,Sikhs,Buddhist,Others,density,primary_health_centers,community_health_centers,sub_district_hospitals,district_hospitals,public_health_facilities,public_beds,rural_hospitals,rural_beds,urban_hospitals,urban_beds,Collection Site,Government Laboratory,Private Laboratory,target
Meghalaya,05/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,06/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,07/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,08/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,09/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,10/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,11/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,12/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,13/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,14/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,15/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,16/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,17/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,18/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,19/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,20/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,21/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,22/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,23/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,24/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,25/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,26/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,27/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,28/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,29/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,30/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,31/03/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,01/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,02/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,03/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,04/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,05/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,06/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,07/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,08/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,09/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,10/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,11/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,0
Meghalaya,12/04/2020,0,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,1
Meghalaya,13/04/2020,1,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,1
Meghalaya,14/04/2020,1,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,7
Meghalaya,15/04/2020,7,0,0,0,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,9
Meghalaya,16/04/2020,9,552,552,163.9582857,163.9582857,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,9
Meghalaya,17/04/2020,9,65,617,183.2649679,19.30668219,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,11
Meghalaya,18/04/2020,11,121,738,219.2050993,35.94013146,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,11
Meghalaya,19/04/2020,11,28,766,227.521824,8.316724636,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,11
Meghalaya,20/04/2020,11,72,838,248.9076873,21.38586335,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,21/04/2020,12,95,933,277.1251459,28.21745859,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,22/04/2020,12,113,1046,310.6890703,33.56392442,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,23/04/2020,12,63,1109,329.4017008,18.71263043,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,24/04/2020,12,21,1130,335.6392442,6.237543477,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,25/04/2020,12,39,1169,347.2232536,11.58400931,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,26/04/2020,12,0,1169,347.2232536,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,27/04/2020,12,85,1254,372.4704534,25.24719979,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,28/04/2020,12,128,1382,410.489766,38.01931262,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,29/04/2020,12,15,1397,414.9451542,4.455388198,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,30/04/2020,12,198,1595,473.7562784,58.81112421,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,01/05/2020,12,0,1595,473.7562784,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,02/05/2020,12,112,1707,507.0231769,33.26689854,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,03/05/2020,12,0,1707,507.0231769,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,04/05/2020,12,177,1884,559.5967577,52.57358074,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,05/05/2020,12,60,1944,577.4183105,17.82155279,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,06/05/2020,12,0,1944,577.4183105,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,07/05/2020,12,110,2054,610.0911572,32.67284679,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,12
Meghalaya,08/05/2020,12,0,2054,610.0911572,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,09/05/2020,13,233,2287,679.2981873,69.20703001,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,10/05/2020,13,0,2287,679.2981873,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,11/05/2020,13,193,2480,736.6241821,57.32599481,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,12/05/2020,13,0,2480,736.6241821,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,13/05/2020,13,0,2480,736.6241821,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,14/05/2020,13,0,2480,736.6241821,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,15/05/2020,13,232,2712,805.5341862,68.91000413,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,16/05/2020,13,0,2712,805.5341862,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,17/05/2020,13,0,2712,805.5341862,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,18/05/2020,13,184,2896,860.1869481,54.6527619,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,13
Meghalaya,19/05/2020,13,208,3104,921.9683311,61.78138301,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,14
Meghalaya,20/05/2020,14,315,3419,1015.531483,93.56315216,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,14
Meghalaya,21/05/2020,14,0,3419,1015.531483,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,14
Meghalaya,22/05/2020,14,263,3682,1093.64929,78.1178064,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,14
Meghalaya,23/05/2020,14,0,3682,1093.64929,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,14
Meghalaya,24/05/2020,14,0,3682,1093.64929,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,15
Meghalaya,25/05/2020,15,0,3682,1093.64929,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,20
Meghalaya,26/05/2020,20,2871,6553,1946.410591,852.7613011,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,20
Meghalaya,27/05/2020,20,132,6685,1985.618007,39.20741614,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,21
Meghalaya,28/05/2020,21,0,6685,1985.618007,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,27
Meghalaya,29/05/2020,27,0,6685,1985.618007,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,27
Meghalaya,30/05/2020,27,0,6685,1985.618007,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,27
Meghalaya,31/05/2020,27,1096,7781,2311.158371,325.5403643,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,28
Meghalaya,01/06/2020,28,346,8127,2413.929326,102.7709544,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,30
Meghalaya,02/06/2020,30,607,8734,2594.224035,180.2947091,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,33
Meghalaya,03/06/2020,33,291,9025,2680.658566,86.43453104,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,33
Meghalaya,04/06/2020,33,370,9395,2790.558141,109.8995756,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,33
Meghalaya,05/06/2020,33,197,9592,2849.07224,58.51409833,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,33
Meghalaya,06/06/2020,33,474,10066,2989.862507,140.7902671,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,36
Meghalaya,07/06/2020,36,0,10066,2989.862507,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,39
Meghalaya,08/06/2020,39,680,10746,3191.840105,201.9775983,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,43
Meghalaya,09/06/2020,43,501,11247,3340.650071,148.8099658,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,10/06/2020,44,258,11505,3417.282748,76.63267701,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,11/06/2020,44,384,11889,3531.340686,114.0579379,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,12/06/2020,44,330,12219,3629.359226,98.01854036,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,13/06/2020,44,341,12560,3730.645051,101.285825,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,14/06/2020,44,0,12560,3730.645051,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,15/06/2020,44,793,13353,3966.186574,235.5415227,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,16/06/2020,44,525,13878,4122.125161,155.9385869,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,17/06/2020,44,438,14316,4252.222496,130.0973354,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,18/06/2020,44,331,14647,4350.538062,98.31556624,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,19/06/2020,44,457,15104,4486.278889,135.7408271,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,20/06/2020,44,242,15346,4558.159152,71.88026293,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,44
Meghalaya,21/06/2020,44,0,15346,4558.159152,0,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,46
Meghalaya,22/06/2020,46,950,16296,4840.333738,282.1745859,3387000,77.17,73.78,75.48,22429,0.47,110002,1039,0.1153,0.044,0.7459,0.001,0.0033,0.0905,151.0098533,138,29,4.6,13,180,4585,143,1970,14,2487,0,1,0,47
