population(1901),population(1951),population(2011),population(2023),population(2024),Male(literacy rate),Female (literacy rate)Average (literacy rate),average (literacy rate),Area (sq. km),GDP,per capita in,sex ratio (number of female per male),Hindu,Muslim,Christian,Sikhs,Buddhist,Others,States/Uts,Majority,Date,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,Latitude,Longitude,Death,Total Confirmed cases
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-03-27,6,0,0,25.0961,85.3131,1,6
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-03-28,9,0,0,25.0961,85.3131,1,9
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-03-29,9,0,0,25.0961,85.3131,1,9
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-03-30,0,0,0,25.0961,85.3131,1,11
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-03-31,0,0,0,25.0961,85.3131,1,15
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-01,0,0,0,25.0961,85.3131,1,23
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-02,0,0,0,25.0961,85.3131,1,23
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-03,0,0,0,25.0961,85.3131,1,24
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-04,0,0,0,25.0961,85.3131,1,29
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-05,0,0,0,25.0961,85.3131,1,30
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-06,0,0,0,25.0961,85.3131,1,30
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-07,0,0,0,25.0961,85.3131,1,32
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-08,0,0,0,25.0961,85.3131,1,38
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-09,0,0,0,25.0961,85.3131,1,38
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-10,0,0,0,25.0961,85.3131,1,39
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-11,0,0,0,25.0961,85.3131,1,60
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-12,0,0,0,25.0961,85.3131,1,63
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-13,0,0,19,25.0961,85.3131,1,64
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-13,0,0,26,25.0961,85.3131,1,66
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-15,0,0,29,25.0961,85.3131,1,66
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-16,0,0,29,25.0961,85.3131,1,70
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-17,0,0,37,25.0961,85.3131,1,83
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-18,0,0,37,25.0961,85.3131,2,83
27311865.0,29085017.0,104099452.0,127368000.0,129205000.0,79.7,60.5,70.9,94163.0,8.59,54000.0,1090.0,0.8269,0.1687,0.0012,0.0002,0.0002,0.0028,Bihar,Hindu,2020-04-19,0,0,37,25.0961,85.3131,2,86
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-19,1,0,0,30.7333,76.7794,0,1
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-20,1,0,0,30.7333,76.7794,0,1
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-21,1,0,0,30.7333,76.7794,0,1
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-22,5,0,0,30.7333,76.7794,0,5
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-23,6,0,0,30.7333,76.7794,0,6
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-24,7,0,0,30.7333,76.7794,0,7
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-25,7,0,0,30.7333,76.7794,0,7
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-26,7,0,0,30.7333,76.7794,0,7
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-27,7,0,0,30.7333,76.7794,0,7
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-28,8,0,0,30.7333,76.7794,0,8
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-29,8,0,0,30.7333,76.7794,0,8
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-30,0,0,0,30.7333,76.7794,0,8
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-03-31,0,0,0,30.7333,76.7794,0,13
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-01,0,0,0,30.7333,76.7794,0,16
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-02,0,0,0,30.7333,76.7794,0,16
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-03,0,0,0,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-04,0,0,0,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-05,0,0,0,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-06,0,0,0,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-07,0,0,0,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-08,0,0,7,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-09,0,0,7,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-10,0,0,7,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-11,0,0,7,30.7333,76.7794,0,18
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-12,0,0,7,30.7333,76.7794,0,19
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-13,0,0,7,30.7333,76.7794,0,21
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-13,0,0,7,30.7333,76.7794,0,21
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-15,0,0,7,30.7333,76.7794,0,21
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-16,0,0,7,30.7333,76.7794,0,21
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-17,0,0,9,30.7333,76.7794,0,21
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-18,0,0,9,30.7333,76.7794,0,21
21967.0,24261.0,1055450.0,1235000.0,1247000.0,90.54,81.38,86.43,114.0,0.49,333000.0,917.0,0.8078,0.0487,0.0011,0.1311,0.09578,0.0113,Chandigarh,Hindu,2020-04-19,0,0,10,30.7333,76.7794,0,23
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-19,1,0,0,21.2787,81.8661,0,1
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-20,1,0,0,21.2787,81.8661,0,1
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-21,1,0,0,21.2787,81.8661,0,1
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-22,1,0,0,21.2787,81.8661,0,1
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-23,1,0,0,21.2787,81.8661,0,1
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-24,1,0,0,21.2787,81.8661,0,1
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-25,1,0,0,21.2787,81.8661,0,1
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-26,6,0,0,21.2787,81.8661,0,6
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-27,6,0,0,21.2787,81.8661,0,6
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-28,6,0,0,21.2787,81.8661,0,6
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-29,6,0,0,21.2787,81.8661,0,6
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-30,0,0,0,21.2787,81.8661,0,7
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-03-31,0,0,0,21.2787,81.8661,0,8
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-01,0,0,2,21.2787,81.8661,0,9
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-02,0,0,2,21.2787,81.8661,0,9
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-03,0,0,2,21.2787,81.8661,0,9
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-04,0,0,3,21.2787,81.8661,0,9
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-05,0,0,3,21.2787,81.8661,0,9
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-06,0,0,3,21.2787,81.8661,0,9
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-07,0,0,8,21.2787,81.8661,0,10
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-08,0,0,9,21.2787,81.8661,0,10
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-09,0,0,9,21.2787,81.8661,0,10
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-10,0,0,9,21.2787,81.8661,0,10
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-11,0,0,9,21.2787,81.8661,0,18
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-12,0,0,9,21.2787,81.8661,0,18
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-13,0,0,10,21.2787,81.8661,0,31
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-13,0,0,10,21.2787,81.8661,0,31
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-15,0,0,13,21.2787,81.8661,0,33
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-16,0,0,17,21.2787,81.8661,0,33
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-17,0,0,23,21.2787,81.8661,0,36
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-18,0,0,24,21.2787,81.8661,0,36
4181554.0,7456706.0,25545198.0,30294000.0,30638000.0,85.4,68.7,77.3,135192.0,5.09,152348.0,1015.0,0.9325,0.0202,0.0192,0.0027,0.0028,0.0226,Chhattisgarh,Hindu,2020-04-19,0,0,24,21.2787,81.8661,0,36
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-02,1,0,0,28.7041,77.1025,0,1
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-03,1,0,0,28.7041,77.1025,0,1
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-04,1,0,0,28.7041,77.1025,0,1
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-05,2,0,0,28.7041,77.1025,0,2
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-06,3,0,0,28.7041,77.1025,0,3
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-07,3,0,0,28.7041,77.1025,0,3
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-08,3,0,0,28.7041,77.1025,0,3
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-09,4,0,0,28.7041,77.1025,0,4
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-10,4,0,0,28.7041,77.1025,0,4
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-11,5,0,0,28.7041,77.1025,0,5
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-12,6,0,0,28.7041,77.1025,0,6
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-13,6,0,0,28.7041,77.1025,0,6
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-14,7,0,1,28.7041,77.1025,1,7
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-15,7,0,2,28.7041,77.1025,1,7
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-16,7,0,2,28.7041,77.1025,1,7
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-17,8,0,2,28.7041,77.1025,1,8
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-18,9,1,2,28.7041,77.1025,1,10
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-19,11,1,3,28.7041,77.1025,1,12
405819.0,1744072.0,16787941.0,21490000.0,21884000.0,93.7,82.4,88.7,1483.0,10.4,444768.0,913.0,0.8168,0.1286,0.0087,0.034,0.0011,0.0108,Delhi,Hindu,2020-03-20,16,1,3,28.7041,77.1025,1,17
